holiday_date,holiday_name,federal_state,nationwide
2021-05-13,Christi Himmelfahrt,DE-SL,true
2021-05-13,Christi Himmelfahrt,DE-SN,true
2021-05-13,Christi Himmelfahrt,DE-ST,true
2021-05-13,Christi Himmelfahrt,DE-SH,true
2021-05-13,Christi Himmelfahrt,DE-TH,true
2021-05-24,Pfingstmontag,DE-BW,true
2021-05-24,Pfingstmontag,DE-BY,true
2021-05-24,Pfingstmontag,DE-BE,true
2021-05-24,Pfingstmontag,DE-BB,true
2021-05-24,Pfingstmontag,DE-HB,true
2021-05-24,Pfingstmontag,DE-HH,true
2021-05-24,Pfingstmontag,DE-HE,true
2021-05-24,Pfingstmontag,DE-MV,true
2021-05-24,Pfingstmontag,DE-NI,true
2021-05-24,Pfingstmontag,DE-NW,true
2021-05-24,Pfingstmontag,DE-RP,true
2021-05-24,Pfingstmontag,DE-SL,true
2021-05-24,Pfingstmontag,DE-SN,true
2021-05-24,Pfingstmontag,DE-ST,true
2021-05-24,Pfingstmontag,DE-SH,true
2021-05-24,Pfingstmontag,DE-TH,true
2021-10-03,Tag der Deutschen Einheit,DE-BW,true
2021-10-03,Tag der Deutschen Einheit,DE-BY,true
2021-10-03,Tag der Deutschen Einheit,DE-BE,true
2021-10-03,Tag der Deutschen Einheit,DE-BB,true
2021-10-03,Tag der Deutschen Einheit,DE-HB,true
2021-10-03,Tag der Deutschen Einheit,DE-HH,true
2021-10-03,Tag der Deutschen Einheit,DE-HE,true
2021-10-03,Tag der Deutschen Einheit,DE-MV,true
2021-10-03,Tag der Deutschen Einheit,DE-NI,true
2021-10-03,Tag der Deutschen Einheit,DE-NW,true
2021-10-03,Tag der Deutschen Einheit,DE-RP,true
2021-10-03,Tag der Deutschen Einheit,DE-SL,true
2021-10-03,Tag der Deutschen Einheit,DE-SN,true
2021-10-03,Tag der Deutschen Einheit,DE-ST,true
2021-10-03,Tag der Deutschen Einheit,DE-SH,true
2021-10-03,Tag der Deutschen Einheit,DE-TH,true
2021-12-25,1. Weihnachtsfeiertag,DE-BW,true
2021-12-25,1. Weihnachtsfeiertag,DE-BY,true
2021-12-25,1. Weihnachtsfeiertag,DE-BE,true
2021-12-25,1. Weihnachtsfeiertag,DE-BB,true
2021-12-25,1. Weihnachtsfeiertag,DE-HB,true
2021-12-25,1. Weihnachtsfeiertag,DE-HH,true
2021-12-25,1. Weihnachtsfeiertag,DE-HE,true
2021-12-25,1. Weihnachtsfeiertag,DE-MV,true
2021-12-25,1. Weihnachtsfeiertag,DE-NI,true
2021-12-25,1. Weihnachtsfeiertag,DE-NW,true
2021-12-25,1. Weihnachtsfeiertag,DE-RP,true
2021-12-25,1. Weihnachtsfeiertag,DE-SL,true
2021-12-25,1. Weihnachtsfeiertag,DE-SN,true
2021-12-25,1. Weihnachtsfeiertag,DE-ST,true
2021-12-25,1. Weihnachtsfeiertag,DE-SH,true
2021-12-25,1. Weihnachtsfeiertag,DE-TH,true
2021-12-26,2. Weihnachtsfeiertag,DE-BW,true
2021-12-26,2. Weihnachtsfeiertag,DE-BY,true
2021-12-26,2. Weihnachtsfeiertag,DE-BE,true
2021-12-26,2. Weihnachtsfeiertag,DE-BB,true
2021-12-26,2. Weihnachtsfeiertag,DE-HB,true
2021-12-26,2. Weihnachtsfeiertag,DE-HH,true
2021-12-26,2. Weihnachtsfeiertag,DE-HE,true
2021-12-26,2. Weihnachtsfeiertag,DE-MV,true
2021-12-26,2. Weihnachtsfeiertag,DE-NI,true
2021-12-26,2. Weihnachtsfeiertag,DE-NW,true
2021-12-26,2. Weihnachtsfeiertag,DE-RP,true
2021-12-26,2. Weihnachtsfeiertag,DE-SL,true
2021-12-26,2. Weihnachtsfeiertag,DE-SN,true
2021-12-26,2. Weihnachtsfeiertag,DE-ST,true
2021-12-26,2. Weihnachtsfeiertag,DE-SH,true
2021-12-26,2. Weihnachtsfeiertag,DE-TH,true
2021-01-06,Heilige Drei Könige,DE-BW,false
2021-01-06,Heilige Drei Könige,DE-BY,false
2021-01-06,Heilige Drei Könige,DE-ST,false
2021-06-03,Fronleichnam,DE-BW,false
2021-06-03,Fronleichnam,DE-BY,false
2021-06-03,Fronleichnam,DE-HE,false
2021-06-03,Fronleichnam,DE-NW,false
2021-06-03,Fronleichnam,DE-RP,false
2021-06-03,Fronleichnam,DE-SL,false
2021-08-15,Mariä Himmelfahrt,DE-BY,false
2021-08-15,Mariä Himmelfahrt,DE-SL,false
2021-09-20,Weltkindertag,DE-TH,false
2021-10-31,Reformationstag,DE-BB,false
2021-10-31,Reformationstag,DE-HB,false
2021-10-31,Reformationstag,DE-HH,false
2021-10-31,Reformationstag,DE-MV,false
2021-10-31,Reformationstag,DE-NI,false
2021-10-31,Reformationstag,DE-SN,false
2021-10-31,Reformationstag,DE-ST,false
2021-10-31,Reformationstag,DE-SH,false
2021-10-31,Reformationstag,DE-TH,false
2021-11-01,Allerheiligen,DE-BW,false
2021-11-01,Allerheiligen,DE-BY,false
2021-11-01,Allerheiligen,DE-NW,false
2021-11-01,Allerheiligen,DE-RP,false
2021-11-01,Allerheiligen,DE-SL,false
2021-11-17,Buß- und Bettag,DE-SN,false
2021-03-08,Internationaler Frauentag,DE-BE,false
2021-03-08,Internationaler Frauentag,DE-MV,false
2022-01-01,Neujahr,DE-BW,true
2022-01-01,Neujahr,DE-BY,true
2022-01-01,Neujahr,DE-BE,true
2022-01-01,Neujahr,DE-BB,true
2022-01-01,Neujahr,DE-HB,true
2022-01-01,Neujahr,DE-HH,true
2022-01-01,Neujahr,DE-HE,true
2022-01-01,Neujahr,DE-MV,true
2022-01-01,Neujahr,DE-NI,true
2022-01-01,Neujahr,DE-NW,true
2022-01-01,Neujahr,DE-RP,true
2022-01-01,Neujahr,DE-SL,true
2022-01-01,Neujahr,DE-SN,true
2022-01-01,Neujahr,DE-ST,true
2022-01-01,Neujahr,DE-SH,true
2022-01-01,Neujahr,DE-TH,true
2022-04-15,Karfreitag,DE-BW,true
2022-04-15,Karfreitag,DE-BY,true
2022-04-15,Karfreitag,DE-BE,true
2022-04-15,Karfreitag,DE-BB,true
2022-04-15,Karfreitag,DE-HB,true
2022-04-15,Karfreitag,DE-HH,true
2022-04-15,Karfreitag,DE-HE,true
2022-04-15,Karfreitag,DE-MV,true
2022-04-15,Karfreitag,DE-NI,true
2022-04-15,Karfreitag,DE-NW,true
2022-04-15,Karfreitag,DE-RP,true
2022-04-15,Karfreitag,DE-SL,true
2022-04-15,Karfreitag,DE-SN,true
2022-04-15,Karfreitag,DE-ST,true
2022-04-15,Karfreitag,DE-SH,true
2022-04-15,Karfreitag,DE-TH,true
2022-04-18,Ostermontag,DE-BW,true
2022-04-18,Ostermontag,DE-BY,true
2022-04-18,Ostermontag,DE-BE,true
2022-04-18,Ostermontag,DE-BB,true
2022-04-18,Ostermontag,DE-HB,true
2022-04-18,Ostermontag,DE-HH,true
2022-04-18,Ostermontag,DE-HE,true
2022-04-18,Ostermontag,DE-MV,true
2022-04-18,Ostermontag,DE-NI,true
2022-04-18,Ostermontag,DE-NW,true
2022-04-18,Ostermontag,DE-RP,true
2022-04-18,Ostermontag,DE-SL,true
2022-04-18,Ostermontag,DE-SN,true
2022-04-18,Ostermontag,DE-ST,true
2022-04-18,Ostermontag,DE-SH,true
2022-04-18,Ostermontag,DE-TH,true
2022-05-01,Tag der Arbeit,DE-BW,true
2022-05-01,Tag der Arbeit,DE-BY,true
2022-05-01,Tag der Arbeit,DE-BE,true
2022-05-01,Tag der Arbeit,DE-BB,true
2022-05-01,Tag der Arbeit,DE-HB,true
2022-05-01,Tag der Arbeit,DE-HH,true
2022-05-01,Tag der Arbeit,DE-HE,true
2022-05-01,Tag der Arbeit,DE-MV,true
2022-05-01,Tag der Arbeit,DE-NI,true
2022-05-01,Tag der Arbeit,DE-NW,true
2022-05-01,Tag der Arbeit,DE-RP,true
2022-05-01,Tag der Arbeit,DE-SL,true
2022-05-01,Tag der Arbeit,DE-SN,true
2022-05-01,Tag der Arbeit,DE-ST,true
2022-05-01,Tag der Arbeit,DE-SH,true
2022-05-01,Tag der Arbeit,DE-TH,true
2022-05-26,Christi Himmelfahrt,DE-BW,true
2022-05-26,Christi Himmelfahrt,DE-BY,true
2022-05-26,Christi Himmelfahrt,DE-BE,true
2022-05-26,Christi Himmelfahrt,DE-BB,true
2022-05-26,Christi Himmelfahrt,DE-HB,true
2022-05-26,Christi Himmelfahrt,DE-HH,true
2022-05-26,Christi Himmelfahrt,DE-HE,true
2022-05-26,Christi Himmelfahrt,DE-MV,true
2022-05-26,Christi Himmelfahrt,DE-NI,true
2022-05-26,Christi Himmelfahrt,DE-NW,true
2022-05-26,Christi Himmelfahrt,DE-RP,true
2022-05-26,Christi Himmelfahrt,DE-SL,true
2022-05-26,Christi Himmelfahrt,DE-SN,true
2022-05-26,Christi Himmelfahrt,DE-ST,true
2022-05-26,Christi Himmelfahrt,DE-SH,true
2022-05-26,Christi Himmelfahrt,DE-TH,true
2022-06-06,Pfingstmontag,DE-BW,true
2022-06-06,Pfingstmontag,DE-BY,true
2022-06-06,Pfingstmontag,DE-BE,true
2022-06-06,Pfingstmontag,DE-BB,true
2022-06-06,Pfingstmontag,DE-HB,true
2022-06-06,Pfingstmontag,DE-HH,true
2022-06-06,Pfingstmontag,DE-HE,true
2022-06-06,Pfingstmontag,DE-MV,true
2022-06-06,Pfingstmontag,DE-NI,true
2022-06-06,Pfingstmontag,DE-NW,true
2022-06-06,Pfingstmontag,DE-RP,true
2022-06-06,Pfingstmontag,DE-SL,true
2022-06-06,Pfingstmontag,DE-SN,true
2022-06-06,Pfingstmontag,DE-ST,true
2022-06-06,Pfingstmontag,DE-SH,true
2022-06-06,Pfingstmontag,DE-TH,true
2022-10-03,Tag der Deutschen Einheit,DE-BW,true
2022-10-03,Tag der Deutschen Einheit,DE-BY,true
2022-10-03,Tag der Deutschen Einheit,DE-BE,true
2022-10-03,Tag der Deutschen Einheit,DE-BB,true
2022-10-03,Tag der Deutschen Einheit,DE-HB,true
2022-10-03,Tag der Deutschen Einheit,DE-HH,true
2022-10-03,Tag der Deutschen Einheit,DE-HE,true
2022-10-03,Tag der Deutschen Einheit,DE-MV,true
2022-10-03,Tag der Deutschen Einheit,DE-NI,true
2022-10-03,Tag der Deutschen Einheit,DE-NW,true
2022-10-03,Tag der Deutschen Einheit,DE-RP,true
2022-10-03,Tag der Deutschen Einheit,DE-SL,true
2022-10-03,Tag der Deutschen Einheit,DE-SN,true
2022-10-03,Tag der Deutschen Einheit,DE-ST,true
2022-10-03,Tag der Deutschen Einheit,DE-SH,true
2022-10-03,Tag der Deutschen Einheit,DE-TH,true
2022-12-25,1. Weihnachtsfeiertag,DE-BW,true
2022-12-25,1. Weihnachtsfeiertag,DE-BY,true
2022-12-25,1. Weihnachtsfeiertag,DE-BE,true
2022-12-25,1. Weihnachtsfeiertag,DE-BB,true
2022-12-25,1. Weihnachtsfeiertag,DE-HB,true
2022-12-25,1. Weihnachtsfeiertag,DE-HH,true
2022-12-25,1. Weihnachtsfeiertag,DE-HE,true
2022-12-25,1. Weihnachtsfeiertag,DE-MV,true
2022-12-25,1. Weihnachtsfeiertag,DE-NI,true
2022-12-25,1. Weihnachtsfeiertag,DE-NW,true
2022-12-25,1. Weihnachtsfeiertag,DE-RP,true
2022-12-25,1. Weihnachtsfeiertag,DE-SL,true
2022-12-25,1. Weihnachtsfeiertag,DE-SN,true
2022-12-25,1. Weihnachtsfeiertag,DE-ST,true
2022-12-25,1. Weihnachtsfeiertag,DE-SH,true
2022-12-25,1. Weihnachtsfeiertag,DE-TH,true
2022-12-26,2. Weihnachtsfeiertag,DE-BW,true
2022-12-26,2. Weihnachtsfeiertag,DE-BY,true
2022-12-26,2. Weihnachtsfeiertag,DE-BE,true
2022-12-26,2. Weihnachtsfeiertag,DE-BB,true
2022-12-26,2. Weihnachtsfeiertag,DE-HB,true
2022-12-26,2. Weihnachtsfeiertag,DE-HH,true
2022-12-26,2. Weihnachtsfeiertag,DE-HE,true
2022-12-26,2. Weihnachtsfeiertag,DE-MV,true
2022-12-26,2. Weihnachtsfeiertag,DE-NI,true
2022-12-26,2. Weihnachtsfeiertag,DE-NW,true
2022-12-26,2. Weihnachtsfeiertag,DE-RP,true
2022-12-26,2. Weihnachtsfeiertag,DE-SL,true
2022-12-26,2. Weihnachtsfeiertag,DE-SN,true
2022-12-26,2. Weihnachtsfeiertag,DE-ST,true
2022-12-26,2. Weihnachtsfeiertag,DE-SH,true
2022-12-26,2. Weihnachtsfeiertag,DE-TH,true
2022-01-06,Heilige Drei Könige,DE-BW,false
2022-01-06,Heilige Drei Könige,DE-BY,false
2022-01-06,Heilige Drei Könige,DE-ST,false
2022-06-16,Fronleichnam,DE-BW,false
2022-06-16,Fronleichnam,DE-BY,false
2022-06-16,Fronleichnam,DE-HE,false
2022-06-16,Fronleichnam,DE-NW,false
2022-06-16,Fronleichnam,DE-RP,false
2022-06-16,Fronleichnam,DE-SL,false
2022-08-15,Mariä Himmelfahrt,DE-BY,false
2022-08-15,Mariä Himmelfahrt,DE-SL,false
2022-09-20,Weltkindertag,DE-TH,false
2022-10-31,Reformationstag,DE-BB,false
2022-10-31,Reformationstag,DE-HB,false
2022-10-31,Reformationstag,DE-HH,false
2022-10-31,Reformationstag,DE-MV,false
2022-10-31,Reformationstag,DE-NI,false
2022-10-31,Reformationstag,DE-SN,false
2022-10-31,Reformationstag,DE-ST,false
2022-10-31,Reformationstag,DE-SH,false
2022-10-31,Reformationstag,DE-TH,false
2022-11-01,Allerheiligen,DE-BW,false
2022-11-01,Allerheiligen,DE-BY,false
2022-11-01,Allerheiligen,DE-NW,false
2022-11-01,Allerheiligen,DE-RP,false
2022-11-01,Allerheiligen,DE-SL,false
2022-11-16,Buß- und Bettag,DE-SN,false
2022-03-08,Internationaler Frauentag,DE-BE,false
2022-03-08,Internationaler Frauentag,DE-MV,false
2023-01-01,Neujahr,DE-BW,true
2023-01-01,Neujahr,DE-BY,true
2023-01-01,Neujahr,DE-BE,true
2023-01-01,Neujahr,DE-BB,true
2023-01-01,Neujahr,DE-HB,true
2023-01-01,Neujahr,DE-HH,true
2023-01-01,Neujahr,DE-HE,true
2023-01-01,Neujahr,DE-MV,true
2023-01-01,Neujahr,DE-NI,true
2023-01-01,Neujahr,DE-NW,true
2023-01-01,Neujahr,DE-RP,true
2023-01-01,Neujahr,DE-SL,true
2023-01-01,Neujahr,DE-SN,true
2023-01-01,Neujahr,DE-ST,true
2023-01-01,Neujahr,DE-SH,true
2023-01-01,Neujahr,DE-TH,true
2023-04-07,Karfreitag,DE-BW,true
2023-04-07,Karfreitag,DE-BY,true
2023-04-07,Karfreitag,DE-BE,true
2023-04-07,Karfreitag,DE-BB,true
2023-04-07,Karfreitag,DE-HB,true
2023-04-07,Karfreitag,DE-HH,true
2023-04-07,Karfreitag,DE-HE,true
2023-04-07,Karfreitag,DE-MV,true
2023-04-07,Karfreitag,DE-NI,true
2023-04-07,Karfreitag,DE-NW,true
2023-04-07,Karfreitag,DE-RP,true
2023-04-07,Karfreitag,DE-SL,true
2023-04-07,Karfreitag,DE-SN,true
2023-04-07,Karfreitag,DE-ST,true
2023-04-07,Karfreitag,DE-SH,true
2023-04-07,Karfreitag,DE-TH,true
2023-04-10,Ostermontag,DE-BW,true
2023-04-10,Ostermontag,DE-BY,true
2023-04-10,Ostermontag,DE-BE,true
2023-04-10,Ostermontag,DE-BB,true
2023-04-10,Ostermontag,DE-HB,true
2023-04-10,Ostermontag,DE-HH,true
2023-04-10,Ostermontag,DE-HE,true
2023-04-10,Ostermontag,DE-MV,true
2023-04-10,Ostermontag,DE-NI,true
2023-04-10,Ostermontag,DE-NW,true
2023-04-10,Ostermontag,DE-RP,true
2023-04-10,Ostermontag,DE-SL,true
2023-04-10,Ostermontag,DE-SN,true
2023-04-10,Ostermontag,DE-ST,true
2023-04-10,Ostermontag,DE-SH,true
2023-04-10,Ostermontag,DE-TH,true
2023-05-01,Tag der Arbeit,DE-BW,true
2023-05-01,Tag der Arbeit,DE-BY,true
2023-05-01,Tag der Arbeit,DE-BE,true
2023-05-01,Tag der Arbeit,DE-BB,true
2023-05-01,Tag der Arbeit,DE-HB,true
2023-05-01,Tag der Arbeit,DE-HH,true
2023-05-01,Tag der Arbeit,DE-HE,true
2023-05-01,Tag der Arbeit,DE-MV,true
2023-05-01,Tag der Arbeit,DE-NI,true
2023-05-01,Tag der Arbeit,DE-NW,true
2023-05-01,Tag der Arbeit,DE-RP,true
2023-05-01,Tag der Arbeit,DE-SL,true
2023-05-01,Tag der Arbeit,DE-SN,true
2023-05-01,Tag der Arbeit,DE-ST,true
2023-05-01,Tag der Arbeit,DE-SH,true
2023-05-01,Tag der Arbeit,DE-TH,true
2023-05-18,Christi Himmelfahrt,DE-BW,true
2023-05-18,Christi Himmelfahrt,DE-BY,true
2023-05-18,Christi Himmelfahrt,DE-BE,true
2023-05-18,Christi Himmelfahrt,DE-BB,true
2023-05-18,Christi Himmelfahrt,DE-HB,true
2023-05-18,Christi Himmelfahrt,DE-HH,true
2023-05-18,Christi Himmelfahrt,DE-HE,true
2023-05-18,Christi Himmelfahrt,DE-MV,true
2023-05-18,Christi Himmelfahrt,DE-NI,true
2023-05-18,Christi Himmelfahrt,DE-NW,true
2023-05-18,Christi Himmelfahrt,DE-RP,true
2023-05-18,Christi Himmelfahrt,DE-SL,true
2023-05-18,Christi Himmelfahrt,DE-SN,true
2023-05-18,Christi Himmelfahrt,DE-ST,true
2023-05-18,Christi Himmelfahrt,DE-SH,true
2023-05-18,Christi Himmelfahrt,DE-TH,true
2023-05-29,Pfingstmontag,DE-BW,true
2023-05-29,Pfingstmontag,DE-BY,true
2023-05-29,Pfingstmontag,DE-BE,true
2023-05-29,Pfingstmontag,DE-BB,true
2023-05-29,Pfingstmontag,DE-HB,true
2023-05-29,Pfingstmontag,DE-HH,true
2023-05-29,Pfingstmontag,DE-HE,true
2023-05-29,Pfingstmontag,DE-MV,true
2023-05-29,Pfingstmontag,DE-NI,true
2023-05-29,Pfingstmontag,DE-NW,true
2023-05-29,Pfingstmontag,DE-RP,true
2023-05-29,Pfingstmontag,DE-SL,true
2023-05-29,Pfingstmontag,DE-SN,true
2023-05-29,Pfingstmontag,DE-ST,true
2023-05-29,Pfingstmontag,DE-SH,true
2023-05-29,Pfingstmontag,DE-TH,true
2023-10-03,Tag der Deutschen Einheit,DE-BW,true
2023-10-03,Tag der Deutschen Einheit,DE-BY,true
2023-10-03,Tag der Deutschen Einheit,DE-BE,true
2023-10-03,Tag der Deutschen Einheit,DE-BB,true
2023-10-03,Tag der Deutschen Einheit,DE-HB,true
2023-10-03,Tag der Deutschen Einheit,DE-HH,true
2023-10-03,Tag der Deutschen Einheit,DE-HE,true
2023-10-03,Tag der Deutschen Einheit,DE-MV,true
2023-10-03,Tag der Deutschen Einheit,DE-NI,true
2023-10-03,Tag der Deutschen Einheit,DE-NW,true
2023-10-03,Tag der Deutschen Einheit,DE-RP,true
2023-10-03,Tag der Deutschen Einheit,DE-SL,true
2023-10-03,Tag der Deutschen Einheit,DE-SN,true
2023-10-03,Tag der Deutschen Einheit,DE-ST,true
2023-10-03,Tag der Deutschen Einheit,DE-SH,true
2023-10-03,Tag der Deutschen Einheit,DE-TH,true
2023-12-25,1. Weihnachtsfeiertag,DE-BW,true
2023-12-25,1. Weihnachtsfeiertag,DE-BY,true
2023-12-25,1. Weihnachtsfeiertag,DE-BE,true
2023-12-25,1. Weihnachtsfeiertag,DE-BB,true
2023-12-25,1. Weihnachtsfeiertag,DE-HB,true
2023-12-25,1. Weihnachtsfeiertag,DE-HH,true
2023-12-25,1. Weihnachtsfeiertag,DE-HE,true
2023-12-25,1. Weihnachtsfeiertag,DE-MV,true
2023-12-25,1. Weihnachtsfeiertag,DE-NI,true
2023-12-25,1. Weihnachtsfeiertag,DE-NW,true
2023-12-25,1. Weihnachtsfeiertag,DE-RP,true
2023-12-25,1. Weihnachtsfeiertag,DE-SL,true
2023-12-25,1. Weihnachtsfeiertag,DE-SN,true
2023-12-25,1. Weihnachtsfeiertag,DE-ST,true
2023-12-25,1. Weihnachtsfeiertag,DE-SH,true
2023-12-25,1. Weihnachtsfeiertag,DE-TH,true
2023-12-26,2. Weihnachtsfeiertag,DE-BW,true
2023-12-26,2. Weihnachtsfeiertag,DE-BY,true
2023-12-26,2. Weihnachtsfeiertag,DE-BE,true
2023-12-26,2. Weihnachtsfeiertag,DE-BB,true
2023-12-26,2. Weihnachtsfeiertag,DE-HB,true
2023-12-26,2. Weihnachtsfeiertag,DE-HH,true
2023-12-26,2. Weihnachtsfeiertag,DE-HE,true
2023-12-26,2. Weihnachtsfeiertag,DE-MV,true
2023-12-26,2. Weihnachtsfeiertag,DE-NI,true
2023-12-26,2. Weihnachtsfeiertag,DE-NW,true
2023-12-26,2. Weihnachtsfeiertag,DE-RP,true
2023-12-26,2. Weihnachtsfeiertag,DE-SL,true
2023-12-26,2. Weihnachtsfeiertag,DE-SN,true
2023-12-26,2. Weihnachtsfeiertag,DE-ST,true
2023-12-26,2. Weihnachtsfeiertag,DE-SH,true
2023-12-26,2. Weihnachtsfeiertag,DE-TH,true
2023-01-06,Heilige Drei Könige,DE-BW,false
2023-01-06,Heilige Drei Könige,DE-BY,false
2023-01-06,Heilige Drei Könige,DE-ST,false
2023-06-08,Fronleichnam,DE-BW,false
2023-06-08,Fronleichnam,DE-BY,false
2023-06-08,Fronleichnam,DE-HE,false
2023-06-08,Fronleichnam,DE-NW,false
2023-06-08,Fronleichnam,DE-RP,false
2023-06-08,Fronleichnam,DE-SL,false
2023-08-15,Mariä Himmelfahrt,DE-BY,false
2023-08-15,Mariä Himmelfahrt,DE-SL,false
2023-09-20,Weltkindertag,DE-TH,false
2023-10-31,Reformationstag,DE-BB,false
2023-10-31,Reformationstag,DE-HB,false
2023-10-31,Reformationstag,DE-HH,false
2023-10-31,Reformationstag,DE-MV,false
2023-10-31,Reformationstag,DE-NI,false
2023-10-31,Reformationstag,DE-SN,false
2023-10-31,Reformationstag,DE-ST,false
2023-10-31,Reformationstag,DE-SH,false
2023-10-31,Reformationstag,DE-TH,false
2023-11-01,Allerheiligen,DE-BW,false
2023-11-01,Allerheiligen,DE-BY,false
2023-11-01,Allerheiligen,DE-NW,false
2023-11-01,Allerheiligen,DE-RP,false
2023-11-01,Allerheiligen,DE-SL,false
2023-11-22,Buß- und Bettag,DE-SN,false
2023-03-08,Internationaler Frauentag,DE-BE,false
2023-03-08,Internationaler Frauentag,DE-MV,false
2024-01-01,Neujahr,DE-BW,true
2024-01-01,Neujahr,DE-BY,true
2024-01-01,Neujahr,DE-BE,true
2024-01-01,Neujahr,DE-BB,true
2024-01-01,Neujahr,DE-HB,true
2024-01-01,Neujahr,DE-HH,true
2024-01-01,Neujahr,DE-HE,true
2024-01-01,Neujahr,DE-MV,true
2024-01-01,Neujahr,DE-NI,true
2024-01-01,Neujahr,DE-NW,true
2024-01-01,Neujahr,DE-RP,true
2024-01-01,Neujahr,DE-SL,true
2024-01-01,Neujahr,DE-SN,true
2024-01-01,Neujahr,DE-ST,true
2024-01-01,Neujahr,DE-SH,true
2024-01-01,Neujahr,DE-TH,true
2024-03-29,Karfreitag,DE-BW,true
2024-03-29,Karfreitag,DE-BY,true
2024-03-29,Karfreitag,DE-BE,true
2024-03-29,Karfreitag,DE-BB,true
2024-03-29,Karfreitag,DE-HB,true
2024-03-29,Karfreitag,DE-HH,true
2024-03-29,Karfreitag,DE-HE,true
2024-03-29,Karfreitag,DE-MV,true
2024-03-29,Karfreitag,DE-NI,true
2024-03-29,Karfreitag,DE-NW,true
2024-03-29,Karfreitag,DE-RP,true
2024-03-29,Karfreitag,DE-SL,true
2024-03-29,Karfreitag,DE-SN,true
2024-03-29,Karfreitag,DE-ST,true
2024-03-29,Karfreitag,DE-SH,true
2024-03-29,Karfreitag,DE-TH,true
2024-04-01,Ostermontag,DE-BW,true
2024-04-01,Ostermontag,DE-BY,true
2024-04-01,Ostermontag,DE-BE,true
2024-04-01,Ostermontag,DE-BB,true
2024-04-01,Ostermontag,DE-HB,true
2024-04-01,Ostermontag,DE-HH,true
2024-04-01,Ostermontag,DE-HE,true
2024-04-01,Ostermontag,DE-MV,true
2024-04-01,Ostermontag,DE-NI,true
2024-04-01,Ostermontag,DE-NW,true
2024-04-01,Ostermontag,DE-RP,true
2024-04-01,Ostermontag,DE-SL,true
2024-04-01,Ostermontag,DE-SN,true
2024-04-01,Ostermontag,DE-ST,true
2024-04-01,Ostermontag,DE-SH,true
2024-04-01,Ostermontag,DE-TH,true
2024-05-01,Tag der Arbeit,DE-BW,true
2024-05-01,Tag der Arbeit,DE-BY,true
2024-05-01,Tag der Arbeit,DE-BE,true
2024-05-01,Tag der Arbeit,DE-BB,true
2024-05-01,Tag der Arbeit,DE-HB,true
2024-05-01,Tag der Arbeit,DE-HH,true
2024-05-01,Tag der Arbeit,DE-HE,true
2024-05-01,Tag der Arbeit,DE-MV,true
2024-05-01,Tag der Arbeit,DE-NI,true
2024-05-01,Tag der Arbeit,DE-NW,true
2024-05-01,Tag der Arbeit,DE-RP,true
2024-05-01,Tag der Arbeit,DE-SL,true
2024-05-01,Tag der Arbeit,DE-SN,true
2024-05-01,Tag der Arbeit,DE-ST,true
2024-05-01,Tag der Arbeit,DE-SH,true
2024-05-01,Tag der Arbeit,DE-TH,true
2024-05-09,Christi Himmelfahrt,DE-BW,true
2024-05-09,Christi Himmelfahrt,DE-BY,true
2024-05-09,Christi Himmelfahrt,DE-BE,true
2024-05-09,Christi Himmelfahrt,DE-BB,true
2024-05-09,Christi Himmelfahrt,DE-HB,true
2024-05-09,Christi Himmelfahrt,DE-HH,true
2024-05-09,Christi Himmelfahrt,DE-HE,true
2024-05-09,Christi Himmelfahrt,DE-MV,true
2024-05-09,Christi Himmelfahrt,DE-NI,true
2024-05-09,Christi Himmelfahrt,DE-NW,true
2024-05-09,Christi Himmelfahrt,DE-RP,true
2024-05-09,Christi Himmelfahrt,DE-SL,true
2024-05-09,Christi Himmelfahrt,DE-SN,true
2024-05-09,Christi Himmelfahrt,DE-ST,true
2024-05-09,Christi Himmelfahrt,DE-SH,true
2024-05-09,Christi Himmelfahrt,DE-TH,true
2024-05-20,Pfingstmontag,DE-BW,true
2024-05-20,Pfingstmontag,DE-BY,true
2024-05-20,Pfingstmontag,DE-BE,true
2024-05-20,Pfingstmontag,DE-BB,true
2024-05-20,Pfingstmontag,DE-HB,true
2024-05-20,Pfingstmontag,DE-HH,true
2024-05-20,Pfingstmontag,DE-HE,true
2024-05-20,Pfingstmontag,DE-MV,true
2024-05-20,Pfingstmontag,DE-NI,true
2024-05-20,Pfingstmontag,DE-NW,true
2024-05-20,Pfingstmontag,DE-RP,true
2024-05-20,Pfingstmontag,DE-SL,true
2024-05-20,Pfingstmontag,DE-SN,true
2024-05-20,Pfingstmontag,DE-ST,true
2024-05-20,Pfingstmontag,DE-SH,true
2024-05-20,Pfingstmontag,DE-TH,true
2024-10-03,Tag der Deutschen Einheit,DE-BW,true
2024-10-03,Tag der Deutschen Einheit,DE-BY,true
2024-10-03,Tag der Deutschen Einheit,DE-BE,true
2024-10-03,Tag der Deutschen Einheit,DE-BB,true
2024-10-03,Tag der Deutschen Einheit,DE-HB,true
2024-10-03,Tag der Deutschen Einheit,DE-HH,true
2024-10-03,Tag der Deutschen Einheit,DE-HE,true
2024-10-03,Tag der Deutschen Einheit,DE-MV,true
2024-10-03,Tag der Deutschen Einheit,DE-NI,true
2024-10-03,Tag der Deutschen Einheit,DE-NW,true
2024-10-03,Tag der Deutschen Einheit,DE-RP,true
2024-10-03,Tag der Deutschen Einheit,DE-SL,true
